LOCKHEED C-5A BL1256 AIRFOIL
       31.       31.

  0.000000  0.000000
  0.002437  0.008448
  0.004909  0.012237
  0.007386  0.015321
  0.009869  0.017589
  0.019818  0.024428
  0.039760  0.032266
  0.059716  0.038097
  0.079685  0.042243
  0.099657  0.046057
  0.119636  0.048926
  0.139614  0.051795
  0.159595  0.054301
  0.179579  0.056522
  0.199563  0.058723
  0.249532  0.062807
  0.299510  0.065799
  0.349501  0.067017
  0.399501  0.067027
  0.449509  0.065846
  0.499528  0.063362
  0.549555  0.059748
  0.599588  0.055336
  0.649628  0.049935
  0.699674  0.043734
  0.749724  0.037042
  0.799773  0.030415
  0.849825  0.023502
  0.899876  0.016666
  0.949931  0.009234
  1.000000  0.001007

  0.000000  0.000000
  0.002573 -0.009800
  0.005106 -0.014225
  0.007624 -0.016656
  0.010139 -0.018701
  0.020176 -0.023578
  0.040208 -0.027853
  0.060225 -0.030209
  0.080235 -0.031471
  0.100239 -0.032128
  0.120242 -0.032461
  0.140244 -0.032720
  0.160246 -0.033009
  0.180249 -0.033351
  0.200251 -0.033694
  0.250262 -0.035154
  0.300278 -0.037271
  0.350295 -0.039544
  0.400304 -0.040804
  0.450302 -0.040543
  0.500291 -0.039102
  0.550272 -0.036508
  0.600245 -0.032927
  0.650214 -0.028752
  0.700180 -0.024212
  0.750146 -0.019619
  0.800108 -0.014458
  0.850072 -0.009694
  0.900040 -0.005341
  0.950018 -0.002379
  1.000000 -0.001007
